filename,width,height,class,xmin,ymin,xmax,ymax
image (1234).png,2472,3484,signature,1582,2305,2067,2485
image (1234).png,2472,3484,stamp,1554,2485,1924,2894
image (1235).png,2476,3484,signature,1608,2300,1873,2462
image (1235).png,2476,3484,stamp,1512,2502,1864,2844
image (1236).png,2472,3484,signature,1607,2216,1835,2423
image (1236).png,2472,3484,stamp,1482,2373,1837,2827
image (1237).png,2476,3484,signature,1599,2260,2056,2462
image (1237).png,2476,3484,stamp,1559,2451,1944,2799
image (1238).png,2476,3480,signature,1599,2247,1960,2460
image (1238).png,2476,3480,stamp,1595,2488,1964,2863
image (1239).png,2476,3476,signature,1735,2238,1960,2496
image (1239).png,2476,3476,stamp,1528,2451,1889,2882
image (124).png,2480,3484,signature,300,2462,561,2720
image (124).png,2480,3484,stamp,1714,1088,1974,1638
image (1240).png,2476,3484,signature,1635,2030,1962,2255
image (1240).png,2476,3484,stamp,1355,2249,1711,2620
image (1241).png,2480,3480,signature,1601,2084,1980,2280
image (1241).png,2480,3480,stamp,880,2381,1252,2880
image (1242).png,2472,3476,signature,1674,2188,1812,2373
image (1242).png,2472,3476,stamp,657,2518,1027,3000
image (1243).png,2472,3480,signature,1631,2230,1928,2493
image (1243).png,2472,3480,stamp,585,2667,1002,3132
image (1244).png,2476,3484,signature,1626,2260,1817,2457
image (1244).png,2476,3484,stamp,764,2547,1145,2962
image (1245).png,2480,3480,signature,1616,2532,1969,2729
image (1245).png,2480,3480,stamp,756,2717,1238,3166
image (1246).png,2468,3480,signature,1621,2549,1870,2723
image (1246).png,2468,3480,stamp,712,2560,1109,3121
image (1247).png,2468,3480,signature,1556,2051,1984,2297
image (1247).png,2468,3480,stamp,920,2079,1333,2745
image (1248).png,2476,3480,signature,1570,2045,2034,2252
image (1248).png,2476,3480,stamp,1577,2432,1846,2874
image (1249).png,2476,3484,signature,286,2081,591,2277
image (1249).png,2476,3484,stamp,522,426,838,746
image (125).png,2468,3484,signature,256,2418,472,2659
image (125).png,2468,3484,stamp,1557,1032,1814,1542
image (1250).png,2472,3476,signature,248,2110,737,2350
image (1250).png,2472,3476,stamp,714,2597,1056,2921
image (1251).png,2468,3476,signature,287,2350,609,2586
image (1251).png,2468,3476,stamp,378,626,729,873
image (1252).png,2468,3480,signature,322,2129,814,2398
image (1252).png,2468,3480,stamp,814,2605,1168,2953
image (1253).png,2472,3480,signature,184,2482,422,2673
image (1253).png,2472,3480,stamp,873,2745,1286,3098
image (1254).png,2468,3484,signature,302,2154,653,2333
image (1254).png,2468,3484,stamp,555,538,893,807
image (1255).png,2472,3476,signature,250,2367,558,2658
image (1255).png,2472,3476,stamp,987,2893,1328,3168
image (1256).png,2476,3484,signature,306,2328,927,2580
image (1256).png,2476,3484,stamp,758,2945,1105,3242
image (1257).png,2468,3480,signature,294,2034,725,2297
image (1257).png,2468,3480,stamp,696,2544,1015,2880
image (1258).png,2468,3484,signature,269,2322,468,2524
image (1258).png,2468,3484,stamp,323,566,665,835
image (1259).png,2476,3484,signature,281,2361,579,2659
image (1259).png,2476,3484,stamp,1107,2575,1454,2922
image (126).png,2476,3480,signature,348,2588,678,2818
image (126).png,2476,3480,stamp,1174,1350,1454,1826
image (1260).png,2476,3476,signature,321,2194,455,2423
image (1260).png,2476,3476,stamp,1880,2837,2201,3112
image (1261).png,2476,3476,signature,241,2093,619,2328
image (1261).png,2476,3476,stamp,1860,2748,2223,3100
image (1262).png,2476,3484,signature,241,2345,481,2524
image (1262).png,2476,3484,stamp,1851,2771,2191,3124
image (1263).png,2472,3480,signature,331,2392,781,2650
image (1263).png,2472,3480,stamp,473,2919,795,3216
image (1264).png,2472,3484,signature,286,2541,665,2788
image (1264).png,2472,3484,stamp,744,3091,1091,3360
image (1265).png,2468,3480,signature,240,2258,544,2516
image (1265).png,2468,3480,stamp,1228,2902,1568,3205
image (1266).png,2472,3484,signature,342,2547,909,2799
image (1266).png,2472,3484,stamp,358,852,699,1082
image (1267).png,2480,3480,signature,314,2062,558,2263
image (1267).png,2480,3480,stamp,520,448,880,700
image (1268).png,2468,3484,signature,226,2300,427,2524
image (1268).png,2468,3484,stamp,794,2979,1125,3293
image (1269).png,2476,3484,signature,323,2345,722,2591
image (1269).png,2476,3484,stamp,1011,2771,1374,3220
image (127).png,2472,3484,signature,367,2311,822,2597
image (127).png,2472,3484,stamp,1270,1037,1531,1548
image (1270).png,2476,3480,signature,228,2342,580,2560
image (1270).png,2476,3480,stamp,1070,2818,1415,3177
image (1271).png,2480,3480,signature,307,2392,552,2611
image (1271).png,2480,3480,stamp,976,2998,1332,3351
image (1272).png,2472,3488,signature,233,2095,514,2297
image (1272).png,2472,3488,stamp,924,2881,1250,3263
image (1273).png,2476,3476,signature,390,2535,726,2759
image (1273).png,2476,3476,stamp,1007,2966,1370,3285
image (1274).png,2468,3480,signature,238,2712,495,2919
image (1274).png,2468,3480,stamp,1271,3003,1604,3323
image (1275).png,2476,3476,signature,254,2294,711,2518
image (1275).png,2476,3476,stamp,1254,2781,1591,3162
image (1276).png,2480,3480,signature,225,2376,483,2583
image (1276).png,2480,3480,stamp,1692,2432,2030,2740
image (1277).png,2476,3472,signature,270,2292,528,2487
image (1277).png,2476,3472,stamp,1156,2465,1499,2957
image (1278).png,2472,3480,signature,284,1994,670,2303
image (1278).png,2472,3480,stamp,1176,2661,1506,3014
image (1279).png,2476,3476,signature,259,2406,673,2641
image (1279).png,2476,3476,stamp,1139,2821,1417,3229
image (128).png,2468,3480,signature,246,2639,495,2835
image (128).png,2468,3480,stamp,1467,1193,1746,1754
image (1280).png,2472,3480,signature,335,2331,525,2572
image (1280).png,2472,3480,stamp,1370,2785,1689,3233
image (1281).png,2476,3484,signature,1858,2120,2187,2401
image (1281).png,2476,3484,stamp,1027,2311,1535,2979
image (1282).png,2480,3480,signature,1905,2219,2141,2482
image (1282).png,2480,3480,stamp,836,2252,1349,2891
image (1283).png,2480,3484,signature,1916,2373,2169,2620
image (1283).png,2480,3484,stamp,705,2333,1212,3096
image (1284).png,2476,3472,signature,1896,2342,2143,2594
image (1284).png,2476,3472,stamp,722,2275,1230,3019
image (1285).png,2472,3484,signature,1946,2137,2109,2418
image (1285).png,2472,3484,stamp,826,2249,1332,3057
image (1286).png,2472,3480,signature,1859,2376,2209,2684
image (1286).png,2472,3480,stamp,940,2297,1457,2986
image (1287).png,2476,3480,signature,1769,2191,2227,2560
image (1287).png,2476,3480,stamp,1526,2734,2027,3328
image (1288).png,2468,3480,signature,1688,2465,2227,2779
image (1288).png,2468,3480,stamp,736,2493,1286,3188
image (1289).png,2468,3484,signature,1854,2266,2241,2530
image (1289).png,2468,3484,stamp,810,2238,1324,3023
image (129).png,2476,3484,signature,1622,2002,1886,2159
image (129).png,2476,3484,stamp,1539,2193,1907,2575
image (1290).png,2472,3480,signature,1843,2297,2285,2560
image (1290).png,2472,3480,stamp,813,2280,1339,3048
image (1291).png,2472,3480,signature,1761,2179,2002,2420
image (1291).png,2472,3480,stamp,801,2090,1322,2829
image (1292).png,2480,3476,signature,1960,2099,2298,2412
image (1292).png,2480,3476,stamp,658,1970,1170,2703
image (1293).png,2476,3476,signature,1753,2261,2040,2429
image (1293).png,2476,3476,stamp,831,2155,1365,2843
image (1294).png,2476,3480,signature,1935,2437,2227,2751
image (1294).png,2476,3480,stamp,796,2398,1323,3054
image (1295).png,2476,3480,signature,1742,2163,2207,2432
image (1295).png,2476,3480,stamp,771,2079,1306,2846
image (1296).png,2480,3476,signature,1829,2401,2280,2669
image (1296).png,2480,3476,stamp,821,2238,1323,2949
image (1297).png,2480,3476,signature,1860,2345,2210,2580
image (1297).png,2480,3476,stamp,932,2261,1221,2815
image (1298).png,2476,3484,signature,1976,2350,2198,2603
image (1298).png,2476,3484,stamp,1123,2260,1419,2850
image (1299).png,2476,3480,signature,1895,2488,2105,2712
image (1299).png,2476,3480,stamp,971,2353,1326,2869
image (13).png,2468,3480,signature,638,2493,986,2712
image (13).png,2468,3480,stamp,2066,1255,2350,1866
image (130).png,2476,3476,signature,1857,2289,2205,2541
image (130).png,2476,3476,stamp,1519,2530,1889,2938
image (1300).png,2468,3484,signature,1742,2210,2183,2468
image (1300).png,2468,3484,stamp,785,2272,1134,2765
image (1301).png,2468,3484,signature,1898,2204,2138,2446
image (1301).png,2468,3484,stamp,749,2210,1101,2749
image (1302).png,2468,3476,signature,1926,2479,2211,2781
image (1302).png,2468,3476,stamp,1648,3033,1963,3431
image (1303).png,2468,3484,signature,1905,2294,2270,2552
image (1303).png,2468,3484,stamp,939,2289,1308,2793
image (1304).png,2468,3480,signature,1950,2392,2279,2633
image (1304).png,2468,3480,stamp,1326,2191,1601,2667
image (1305).png,2476,3476,signature,1715,2155,2256,2496
image (1305).png,2476,3476,stamp,1025,2099,1308,2630
image (1306).png,2472,3480,signature,1899,2017,2165,2263
image (1306).png,2472,3480,stamp,920,1927,1321,2443
image (1307).png,2468,3480,signature,1776,2331,2169,2639
image (1307).png,2468,3480,stamp,1121,2258,1422,2779
image (1308).png,2476,3476,signature,1722,2384,2359,2653
image (1308).png,2476,3476,stamp,1047,2289,1337,2826
image (1309).png,2472,3484,signature,1913,2356,2209,2692
image (1309).png,2472,3484,stamp,1382,2232,1745,2603
image (131).png,2476,3476,signature,1604,2278,1876,2474
image (131).png,2476,3476,stamp,1510,2468,1893,2916
image (1310).png,2476,3480,signature,1927,2348,2189,2650
image (1310).png,2476,3480,stamp,969,2320,1336,2818
image (1311).png,2476,3480,signature,1906,2118,2205,2420
image (1311).png,2476,3480,stamp,693,2101,1027,2622
image (1312).png,2480,3484,signature,1676,2182,2212,2485
image (1312).png,2480,3484,stamp,614,2137,932,2664
image (1313).png,2472,3480,signature,1998,2493,2267,2712
image (1313).png,2472,3480,stamp,1188,2325,1491,2796
image (1314).png,2480,3476,signature,1794,2390,2323,2653
image (1314).png,2480,3476,stamp,1094,2138,1387,2697
image (1315).png,2468,3480,signature,1888,2454,2254,2701
image (1315).png,2468,3480,stamp,624,2695,922,3194
image (1316).png,2468,3480,signature,1946,2387,2377,2684
image (1316).png,2468,3480,stamp,1174,2235,1469,2852
image (1317).png,2468,3476,signature,1923,2507,2247,2776
image (1317).png,2468,3476,stamp,1190,2390,1476,2849
image (1318).png,2468,3480,signature,1972,2426,2230,2639
image (1318).png,2468,3480,stamp,1329,2247,1624,2874
image (1319).png,2480,3480,signature,1696,2398,2189,2706
image (1319).png,2480,3480,stamp,1036,2241,1334,2785
image (132).png,2476,3476,signature,1617,2216,1904,2401
image (132).png,2476,3476,stamp,1310,2395,1668,2809
image (1320).png,2472,3476,signature,1725,2205,2131,2468
image (1320).png,2472,3476,stamp,766,2076,1069,2541
image (1321).png,2476,3484,signature,1993,2563,2232,2810
image (1321).png,2476,3484,stamp,1109,2339,1430,2866
image (1322).png,2476,3484,signature,1982,2586,2223,2782
image (1322).png,2476,3484,stamp,1490,2350,1809,2866
image (1323).png,2476,3476,signature,1962,2496,2290,2737
image (1323).png,2476,3476,stamp,363,2328,657,2877
image (1324).png,2476,3484,signature,1965,2563,2267,2771
image (1324).png,2476,3484,stamp,1463,2305,1755,2833
image (1325).png,2476,3480,signature,1924,2527,2185,2729
image (1325).png,2476,3480,stamp,608,2768,896,3384
image (1326).png,2484,3480,signature,1957,2420,2249,2661
image (1326).png,2484,3480,stamp,1289,2796,1604,3412
image (1327).png,2476,3484,signature,1994,2485,2229,2749
image (1327).png,2476,3484,stamp,1973,3012,2272,3444
image (1328).png,2468,3480,signature,1966,2605,2274,2829
image (1328).png,2468,3480,stamp,399,2734,691,3216
image (1329).png,2476,3472,signature,1660,2404,2356,2706
image (1329).png,2476,3472,stamp,827,2314,1350,3119
image (133).png,2476,3480,signature,1639,2258,2112,2482
image (133).png,2476,3480,stamp,1170,2622,1537,3042
image (1330).png,2472,3484,signature,1752,2423,2109,2709
image (1330).png,2472,3484,stamp,695,2305,1188,3018
image (1331).png,2468,3480,signature,1983,2443,2247,2650
image (1331).png,2468,3480,stamp,645,2314,1165,2908
image (1332).png,2476,3476,signature,1818,2535,2308,2798
image (1332).png,2476,3476,stamp,704,2434,1203,3095
image (1333).png,2472,3480,signature,1928,2415,2323,2695
image (1333).png,2472,3480,stamp,679,2404,1196,3009
image (1334).png,2476,3476,signature,1974,2317,2252,2580
image (1334).png,2476,3476,stamp,802,2149,1306,2809
image (1335).png,2476,3480,signature,1822,2348,2129,2549
image (1335).png,2476,3480,stamp,825,2179,1343,2813
image (1336).png,2476,3480,signature,1955,2555,2232,2762
image (1336).png,2476,3480,stamp,1149,2600,1664,3239
image (1337).png,2468,3484,signature,1769,2412,2002,2631
image (1337).png,2468,3484,stamp,741,2210,1244,2855
image (1338).png,2468,3480,signature,1845,2499,2259,2706
image (1338).png,2468,3480,stamp,808,2325,1315,2958
image (1339).png,2468,3484,signature,1849,2451,2207,2625
image (1339).png,2468,3484,stamp,960,2137,1456,2760
image (134).png,2468,3484,signature,1449,2064,1887,2350
image (134).png,2468,3484,stamp,1740,2277,2131,2648
image (1340).png,2476,3480,signature,1791,2521,2174,2790
image (1340).png,2476,3480,stamp,475,2392,974,2975
image (1341).png,2472,3480,signature,1623,2588,2158,2869
image (1341).png,2472,3480,stamp,813,2415,1328,3098
image (1342).png,2476,3476,signature,1915,2496,2167,2737
image (1342).png,2476,3476,stamp,691,2266,1194,2882
image (1343).png,2476,3484,signature,1820,2513,2189,2771
image (1343).png,2476,3484,stamp,1040,2317,1562,2917
image (1344).png,2472,3480,signature,2008,2314,2149,2504
image (1344).png,2472,3480,stamp,578,2129,1081,2885
image (1345).png,2472,3480,signature,304,1972,675,2314
image (1345).png,2472,3480,stamp,1364,1793,2017,2673
image (1346).png,2472,3472,signature,253,2253,599,2471
image (1346).png,2472,3472,stamp,1333,2085,1948,2834
image (1347).png,2472,3480,signature,317,2247,598,2499
image (1347).png,2472,3480,stamp,1118,2291,1732,3110
image (1348).png,2476,3480,signature,368,2213,608,2482
image (1348).png,2476,3480,stamp,1080,2062,1731,2936
image (1349).png,2472,3484,signature,286,2575,520,2810
image (1349).png,2472,3484,stamp,1129,2249,1792,3074
image (135).png,2468,3480,signature,1610,2269,1901,2476
image (135).png,2468,3480,stamp,930,2331,1347,2897
image (1350).png,2480,3476,signature,341,2093,558,2300
image (1350).png,2480,3476,stamp,1221,2076,1818,2905
image (1351).png,2468,3484,signature,396,2131,794,2384
image (1351).png,2468,3484,stamp,1302,2227,1964,2956
image (1352).png,2476,3476,signature,230,2059,544,2328
image (1352).png,2476,3476,stamp,1112,2015,1806,2753
image (1353).png,2476,3484,signature,332,1986,789,2289
image (1353).png,2476,3484,stamp,1178,2070,1822,2922
image (1354).png,2476,3484,signature,308,2176,564,2367
image (1354).png,2476,3484,stamp,1241,2176,1846,2951
image (1355).png,2476,3476,signature,286,2339,914,2602
image (1355).png,2476,3476,stamp,1259,2423,1904,3128
image (1356).png,2472,3480,signature,268,2617,643,2874
image (1356).png,2472,3480,stamp,1281,2633,1922,3267
image (1357).png,2472,3480,signature,405,2090,842,2359
image (1357).png,2472,3480,stamp,1288,2095,1928,2964
image (1358).png,2472,3476,signature,351,2306,648,2524
image (1358).png,2472,3476,stamp,650,2686,1266,3431
image (1359).png,2468,3476,signature,235,2026,521,2261
image (1359).png,2468,3476,stamp,1118,2373,1722,3072
image (136).png,2468,3480,signature,1494,2073,2044,2320
image (136).png,2468,3480,stamp,1224,2280,1617,2773
image (1360).png,2484,3476,signature,464,2054,1094,2334
image (1360).png,2484,3476,stamp,1165,2518,1779,3235
image (1361).png,2472,3480,signature,347,2034,540,2280
image (1361).png,2472,3480,stamp,1110,2415,1699,3261
image (1362).png,2480,3472,signature,272,2404,487,2622
image (1362).png,2480,3472,stamp,1594,2342,2118,3086
image (1363).png,2476,3472,signature,335,2303,805,2588
image (1363).png,2476,3472,stamp,1276,2269,1864,2985
image (1364).png,2472,3476,signature,371,2558,659,2787
image (1364).png,2472,3476,stamp,1748,2384,2211,3173
image (1365).png,2476,3472,signature,203,2096,511,2303
image (1365).png,2476,3472,stamp,1370,2191,1833,3058
image (1366).png,2476,3476,signature,281,2043,595,2289
image (1366).png,2476,3476,stamp,128,2390,805,3044
image (1367).png,2472,3476,signature,208,2076,438,2289
image (1367).png,2472,3476,stamp,193,2446,869,3128
image (1368).png,2468,3480,signature,226,2219,781,2532
image (1368).png,2468,3480,stamp,358,2633,1022,3278
image (1369).png,2468,3480,signature,928,2118,1357,2471
image (1369).png,2468,3480,stamp,331,2392,986,3132
image (137).png,2468,3480,signature,1548,2090,1937,2280
image (137).png,2468,3480,stamp,1677,2269,2082,2717
image (1370).png,2468,3480,signature,284,2549,866,2813
image (1370).png,2468,3480,stamp,624,2829,1290,3423
image (1371).png,2468,3480,signature,307,2079,687,2286
image (1371).png,2468,3480,stamp,1534,1888,2202,2583
image (1372).png,2476,3480,signature,370,2471,707,2757
image (1372).png,2476,3480,stamp,1726,2291,2247,3048
image (1373).png,2468,3480,signature,255,2409,758,2656
image (1373).png,2468,3480,stamp,1398,2622,1977,3339
image (1374).png,2476,3480,signature,306,2280,613,2516
image (1374).png,2476,3480,stamp,1100,2392,1597,3149
